,lat,lng
13655,12.5806,55.7004
13656,12.5803,55.7005
13658,12.5799,55.7007
13659,12.5541,55.6819
13660,12.5543,55.6823
13661,12.5545,55.6825
13663,12.5546,55.6826
13664,12.5546,55.6827
13665,12.5547,55.6829
13666,12.5552,55.6836
13667,12.5553,55.6836
13671,12.5831,55.6807
13672,12.5831,55.6808
13675,12.583,55.681
13676,12.5829,55.6811
13678,12.5828,55.6812
13679,12.5826,55.6814
13683,12.5818,55.6818
13684,12.5815,55.6819
13685,12.5813,55.682
13687,12.5811,55.6821
13688,12.581,55.6821
13690,12.5662,55.6791
13691,12.5675,55.6801
13692,12.5675,55.6802
13693,12.5688,55.6812
13695,12.5696,55.6818
13696,12.5706,55.6826
13697,12.5707,55.6827
13698,12.5714,55.6831
13700,12.5721,55.6835
13704,12.5736,55.6845
13707,12.5547,55.6888
13708,12.5539,55.6891
13709,12.5533,55.6891
13711,12.5837,55.6927
13713,12.5831,55.693
13716,12.5829,55.6931
13717,12.5823,55.6935
13719,12.5543,55.6904
13720,12.5532,55.6894
13721,12.5532,55.6892
13722,12.5528,55.6885
13723,12.5526,55.688
13725,12.5523,55.6874
13727,12.5522,55.6873
13728,12.552,55.6871
13729,12.552,55.687
13730,12.5518,55.6868
13731,12.5514,55.6864
13732,12.5513,55.6862
13733,12.5512,55.6861
13737,12.5511,55.6859
13739,12.551,55.6859
13740,12.5505,55.6853
13741,12.5505,55.6852
13742,12.5477,55.6885
13743,12.5474,55.6883
13744,12.5474,55.6882
13748,12.5472,55.6881
13750,12.547,55.688
13751,12.5468,55.6877
13752,12.5467,55.6877
13756,12.5466,55.6875
13758,12.5464,55.6874
13759,12.5463,55.6873
13761,12.5461,55.6872
13762,12.5457,55.6871
13765,12.5855,55.6345
13767,12.5845,55.6304
13768,12.5545,55.6992
13769,12.5546,55.6993
13770,12.5553,55.6999
13771,12.5553,55.7
13773,12.5557,55.7004
13774,12.5569,55.7014
13775,12.5578,55.7022
13776,12.5579,55.7023
13778,12.558,55.7024
13779,12.5588,55.7031
13782,12.5588,55.7032
13784,12.5589,55.7032
13787,12.5596,55.7038
13788,12.56,55.7042
13789,12.5602,55.7044
13792,12.5606,55.7048
13793,12.561,55.7051
13795,12.5613,55.7054
13796,12.5615,55.7056
13799,12.5616,55.7057
13800,12.5617,55.7057
13801,12.5618,55.7058
13802,12.562,55.706
13803,12.5621,55.7061
13804,12.5623,55.7062
13806,12.587,55.6446
13807,12.587,55.6445
13808,12.587,55.6442
13809,12.5869,55.6437
13811,12.5868,55.6434
13812,12.5868,55.6433
13814,12.5863,55.6416
13815,12.5862,55.6414
13818,12.5765,55.6657
13820,12.5765,55.6656
13821,12.5774,55.6653
13822,12.5777,55.6651
13826,12.578,55.665
13829,12.5788,55.6647
13830,12.5791,55.6645
13831,12.5799,55.6642
13835,12.5802,55.6641
13837,12.5805,55.6639
13838,12.5812,55.6636
13839,12.5816,55.6635
13840,12.5819,55.6633
13841,12.5889,55.6403
13844,12.5887,55.6403
13848,12.5874,55.64
13850,12.5858,55.6395
13851,12.5713,55.7078
13853,12.5722,55.7073
13854,12.5725,55.7075
13855,12.5726,55.7075
13856,12.5727,55.7076
13857,12.5728,55.7076
13858,12.5732,55.7079
13859,12.5732,55.7081
13863,12.5382,55.6679
13864,12.5672,55.6944
13865,12.5671,55.6944
13866,12.5671,55.6945
13867,12.565,55.6957
13868,12.5639,55.6964
13869,12.5637,55.6965
13870,12.5632,55.6968
13871,12.5627,55.6971
13872,12.5621,55.6974
13874,12.5928,55.6661
13875,12.5927,55.6658
13876,12.5887,55.7021
13878,12.5888,55.7021
13879,12.5894,55.7023
13881,12.5902,55.7025
13883,12.591,55.7027
13884,12.5636,55.7065
13885,12.5649,55.7068
13887,12.565,55.7068
13888,12.566,55.707
13890,12.5666,55.7071
13891,12.5678,55.7073
13893,12.5686,55.7075
13895,12.5694,55.7076
13897,12.5701,55.7077
13898,12.5702,55.7078
13899,12.5767,55.709
13900,12.5797,55.6774
13901,12.5796,55.6774
13902,12.5795,55.6774
13903,12.5793,55.6774
13904,12.5791,55.6773
13905,12.5787,55.6772
13906,12.5786,55.6772
13907,12.5782,55.677
13908,12.578,55.6769
13909,12.5776,55.6767
13910,12.5768,55.6762
13911,12.5765,55.6759
13912,12.604,55.6614
13914,12.6045,55.6616
13915,12.6047,55.6617
13916,12.6052,55.6618
13917,12.549,55.6855
13918,12.5495,55.6865
13919,12.5612,55.6909
13920,12.5621,55.6914
13921,12.5627,55.6917
13923,12.5637,55.6922
13924,12.5657,55.6933
13925,12.566,55.6935
13926,12.5861,55.6411
13928,12.5859,55.6404
13930,12.5856,55.6395
13932,12.5855,55.6391
13933,12.5854,55.6387
13935,12.5856,55.6704
13936,12.5863,55.6709
13938,12.5864,55.6709
13939,12.575,55.6814
13942,12.5729,55.6808
13944,12.5724,55.6807
13945,12.572,55.6806
13946,12.5713,55.6805
13948,12.5712,55.6805
13951,12.5792,55.7064
13952,12.5792,55.7067
13953,12.5701,55.6777
13956,12.5699,55.6779
13957,12.5697,55.6782
13958,12.5696,55.6782
13959,12.5695,55.6783
13964,12.5693,55.6786
13965,12.5692,55.6786
13966,12.5691,55.6787
13968,12.569,55.6788
13969,12.5689,55.6789
13970,12.5688,55.679
13972,12.5688,55.6791
13973,12.5665,55.6938
13974,12.5668,55.6939
13975,12.5674,55.6943
13977,12.5685,55.6949
13978,12.5689,55.6951
13980,12.5706,55.6959
13983,12.5821,55.676
13984,12.5822,55.6759
13985,12.5823,55.6757
13987,12.5825,55.6757
13988,12.5826,55.6756
13989,12.5828,55.6755
13990,12.5832,55.6755
13991,12.5849,55.6751
13993,12.5859,55.6748
13994,12.586,55.6748
13995,12.5861,55.6748
13996,12.5862,55.6748
13997,12.5812,55.6794
13998,12.581,55.6798
13999,12.5808,55.6801
14003,12.5806,55.6804
14004,12.5806,55.6805
14005,12.5805,55.6805
14006,12.5805,55.6806
14008,12.5804,55.6806
14009,12.5804,55.6807
14010,12.5803,55.6808
14011,12.5802,55.6808
14015,12.5797,55.6811
14016,12.5796,55.6811
14019,12.5786,55.6815
14020,12.578,55.6818
14022,12.5776,55.6818
14023,12.5773,55.6819
14024,12.5768,55.6821
14026,12.5437,55.6697
14027,12.543,55.6695
14028,12.5892,55.6409
14030,12.5891,55.6408
14031,12.5891,55.6407
14032,12.5891,55.6403
14034,12.5889,55.6391
14035,12.5888,55.6385
14036,12.5888,55.6381
14038,12.5887,55.6378
14039,12.5885,55.6365
14040,12.5885,55.6364
14041,12.5885,55.6361
14042,12.5884,55.6357
14043,12.5884,55.6353
14044,12.5883,55.6349
14047,12.5882,55.6345
14048,12.5881,55.6334
14050,12.588,55.6329
14051,12.5879,55.632
14052,12.5878,55.6314
14053,12.5876,55.6302
14054,12.5876,55.63
14055,12.5372,55.6683
14057,12.5376,55.6678
14058,12.5491,55.6946
14059,12.5492,55.6947
14060,12.5494,55.6948
14061,12.5497,55.6951
14064,12.5503,55.6956
14066,12.5508,55.6961
14068,12.5514,55.6966
14069,12.5515,55.6966
14070,12.5516,55.6968
14071,12.5519,55.697
14072,12.5521,55.6972
14074,12.5523,55.6974
14075,12.5525,55.6976
14078,12.5527,55.6978
14079,12.553,55.6981
14081,12.5531,55.6981
14082,12.5534,55.6984
14084,12.5537,55.6987
14085,12.5541,55.699
14089,12.5786,55.709
14092,12.5377,55.6676
14093,12.5378,55.6675
14095,12.5378,55.6674
14096,12.5378,55.6672
14097,12.5377,55.6672
14098,12.5377,55.667
14099,12.5377,55.6669
14100,12.5377,55.6668
14101,12.5376,55.6668
14103,12.5898,55.6715
14105,12.5905,55.6712
14109,12.5906,55.6711
14111,12.5913,55.6707
14116,12.5915,55.6707
14117,12.592,55.6704
14119,12.592,55.6703
14124,12.5583,55.6901
14125,12.5582,55.6904
14126,12.558,55.6909
14128,12.558,55.691
14129,12.5585,55.6913
14130,12.583,55.6969
14132,12.583,55.6968
14133,12.5831,55.6968
14134,12.5844,55.6967
14135,12.5848,55.6966
14137,12.5851,55.6966
14138,12.5852,55.6966
14139,12.5856,55.6965
14140,12.5857,55.6965
14142,12.586,55.6965
14143,12.5866,55.6964
14145,12.5871,55.6964
14146,12.5875,55.6964
14148,12.5882,55.6965
14150,12.5885,55.6966
14151,12.589,55.6967
14152,12.5896,55.6968
14153,12.5759,55.6788
14154,12.5758,55.6789
14156,12.5756,55.679
14158,12.5755,55.6791
14159,12.5754,55.6791
14160,12.5752,55.6793
14162,12.5751,55.6793
14163,12.575,55.6794
14165,12.5749,55.6794
14166,12.5749,55.6795
14167,12.5748,55.6795
14168,12.5747,55.6796
14170,12.5746,55.6796
14172,12.589,55.6412
14174,12.5889,55.6412
14175,12.5888,55.6412
14176,12.586,55.6404
14177,12.5633,55.6781
14180,12.5636,55.6784
14181,12.5639,55.6786
14182,12.5641,55.6787
14184,12.5448,55.6657
14185,12.5447,55.6655
14188,12.5441,55.6653
14190,12.5436,55.6652
14191,12.5435,55.6652
14193,12.5432,55.6653
16468,12.5576,55.7024
16469,12.5569,55.7026
16470,12.5567,55.7027
16731,12.5668,55.7138
16732,12.5669,55.7137
16733,12.567,55.7137
16734,12.567,55.7136
16735,12.5671,55.7136
16737,12.5672,55.7135
16739,12.5673,55.7135
17432,12.5459,55.6685
17433,12.5469,55.6686
18614,12.562,55.6809
18615,12.5621,55.6809
18618,12.5635,55.6821
18623,12.565,55.6834
18625,12.5651,55.6835
18627,12.5657,55.684
18628,12.5659,55.6842
18629,12.5664,55.6846
20781,12.5858,55.6889
20782,12.585,55.6891
21149,12.5749,55.7083
21150,12.5746,55.7084
21494,12.5629,55.6972
21495,12.5659,55.6987
22774,12.4865,55.6828
22775,12.4856,55.684
22833,12.4875,55.6828
22834,12.4865,55.6842
23928,12.5795,55.6778
23929,12.5793,55.6778
23930,12.5791,55.6777
23931,12.5788,55.6777
23932,12.5785,55.6776
23933,12.5784,55.6775
23934,12.5781,55.6774
23935,12.5779,55.6773
24756,12.5731,55.6769
24757,12.5726,55.6768
25935,12.6059,55.6824
25936,12.6071,55.6821
26147,12.6044,55.6812
26148,12.6029,55.6816
26149,12.6028,55.6816
26150,12.5484,55.6723
26151,12.5495,55.6725
26154,12.5841,55.6645
26155,12.5845,55.6647
26156,12.5852,55.6651
26157,12.5696,55.686
26158,12.5698,55.6862
26159,12.5707,55.6868
26160,12.5711,55.6871
26161,12.5726,55.6881
26162,12.5727,55.6882
26164,12.573,55.6883
26169,12.5741,55.6891
26172,12.5747,55.6898
26175,12.5751,55.6902
26177,12.5754,55.6906
26179,12.5757,55.6909
26181,12.5758,55.691
26183,12.576,55.6912
26185,12.5762,55.6915
26195,12.4928,55.6883
26206,12.566,55.6908
26208,12.5669,55.6915
26209,12.5837,55.686
26210,12.5843,55.6858
26211,12.5849,55.6857
26214,12.5852,55.6856
26215,12.5863,55.6853
26219,12.5764,55.68
26220,12.576,55.6798
26221,12.576,55.6797
26222,12.5758,55.6797
26223,12.5757,55.6797
26229,12.5527,55.6699
26232,12.5522,55.6699
26234,12.5514,55.6699
26235,12.5511,55.6698
26239,12.6053,55.6818
26240,12.6071,55.6813
26411,12.6047,55.6811
26412,12.6068,55.6805
26416,12.5587,55.6708
26417,12.5578,55.6705
26418,12.5577,55.6705
26419,12.5665,55.6847
26420,12.5666,55.6847
26422,12.5666,55.6848
26423,12.5671,55.6852
26426,12.5674,55.6843
26427,12.5677,55.6845
26428,12.5679,55.6847
26429,12.5681,55.6848
26430,12.5789,55.6873
26433,12.5834,55.6861
26434,12.583,55.7039
26437,12.5844,55.704
26439,12.585,55.7041
26460,12.5775,55.7017
26461,12.5775,55.7024
26462,12.5499,55.6682
26463,12.5497,55.6681
26464,12.5493,55.668
26466,12.5511,55.6685
26467,12.5506,55.6684
26469,12.5504,55.6683
26470,12.5501,55.6682
26471,12.5499,55.6642
26472,12.5503,55.6642
26473,12.5508,55.6643
26474,12.5509,55.6643
26485,12.6033,55.6798
26486,12.6016,55.6803
26841,12.5849,55.6808
26842,12.585,55.6805
26907,12.6144,55.6823
26908,12.6144,55.6822
26909,12.6144,55.6821
26910,12.6145,55.6819
26911,12.6152,55.6811
26912,12.6165,55.6797
26913,12.6175,55.6786
26914,12.6188,55.6771
26915,12.6188,55.677
26930,12.6058,55.6717
26931,12.6105,55.6735
26932,12.611,55.6738
26933,12.6117,55.6741
26934,12.612,55.6742
26935,12.6126,55.6744
26936,12.6131,55.6745
26937,12.6134,55.6747
26938,12.6152,55.6753
26939,12.6172,55.676
26940,12.6177,55.6762
26941,12.6187,55.6768
26947,12.616,55.6755
26948,12.6212,55.6695
27086,12.5137,55.668
27087,12.5132,55.668
27291,12.581,55.6296
27292,12.5807,55.6296
27293,12.5806,55.6295
31372,12.5593,55.6685
31373,12.5584,55.6691
34194,12.5572,55.6726
34195,12.5566,55.6725
34196,12.5564,55.6725
34197,12.556,55.6724
34198,12.5557,55.6724
34200,12.5644,55.6746
34202,12.5638,55.6744
34203,12.5637,55.6744
34204,12.5629,55.6741
34206,12.5626,55.674
34208,12.5621,55.6738
34210,12.5613,55.6735
34211,12.5612,55.6735
34212,12.561,55.6734
34218,12.5574,55.6727
34221,12.5678,55.6532
34222,12.5676,55.6533
34223,12.5667,55.6535
34224,12.5663,55.6536
34225,12.5661,55.6536
34226,12.566,55.6536
34227,12.5659,55.6536
34228,12.5658,55.6536
34229,12.5658,55.6535
34230,12.5657,55.6535
34233,12.5657,55.6534
34235,12.5656,55.6534
34236,12.5656,55.6533
34237,12.5655,55.6533
34238,12.5654,55.6533
34239,12.5653,55.6532
34240,12.5652,55.6532
34241,12.565,55.6532
34242,12.5646,55.6533
34243,12.5645,55.6534
34244,12.5639,55.6534
34245,12.5638,55.6534
34246,12.5637,55.6535
34247,12.5636,55.6535
34249,12.5636,55.6536
34252,12.564,55.6542
34253,12.5641,55.6543
34255,12.5642,55.6544
34256,12.5643,55.6544
34257,12.5644,55.6544
34258,12.5646,55.6543
34259,12.5647,55.6543
34260,12.5647,55.6542
34261,12.5648,55.6542
34262,12.5651,55.6539
34263,12.5653,55.6537
34265,12.5654,55.6536
34266,12.5655,55.6536
34268,12.5563,55.7079
34269,12.5562,55.7081
34270,12.5561,55.7084
34271,12.556,55.7086
34300,12.5619,55.7073
34301,12.5618,55.7073
34302,12.5618,55.7072
34303,12.5616,55.7072
34342,12.5911,55.7023
34343,12.5909,55.7023
34344,12.5906,55.7022
34347,12.5883,55.6875
34349,12.5874,55.6878
39021,12.5582,55.668
39023,12.5573,55.6686
39447,12.5592,55.6669
39448,12.5592,55.6668
39449,12.5584,55.6665
39450,12.5583,55.6664
39451,12.5578,55.6662
57019,12.5186,55.6603
57020,12.5202,55.6604
57021,12.5208,55.6604
57022,12.5211,55.6604
57023,12.5201,55.6563
57024,12.5205,55.653
57025,12.521,55.662
57026,12.5213,55.6605
57027,12.5188,55.6562
57028,12.5187,55.6535
57030,12.5208,55.6603
57031,12.521,55.6588
57032,12.5213,55.6565
57033,12.5217,55.6529
57034,12.5219,55.6515
57035,12.5262,55.6522
57036,12.5272,55.6522
57037,12.5273,55.6522
57038,12.521,55.6589
57039,12.5219,55.6589
57040,12.5195,55.6615
57041,12.5196,55.6604
57042,12.5198,55.659
57043,12.5199,55.6575
57044,12.5201,55.6564
57045,12.518,55.6563
57046,12.5188,55.6563
57047,12.5224,55.6564
57048,12.5156,55.6581
57049,12.5145,55.6584
57050,12.5188,55.6574
57052,12.5197,55.6592
57053,12.5182,55.6591
57054,12.5167,55.6591
57056,12.5179,55.6574
57057,12.5213,55.6563
57058,12.5215,55.6545
57059,12.5217,55.6531
57060,12.5205,55.6528
57061,12.5203,55.6523
57062,12.5204,55.6518
57063,12.5257,55.6522
57064,12.5244,55.6526
57074,12.5244,55.6527
57075,12.5243,55.6527
57076,12.5237,55.6529
57077,12.5236,55.6529
57078,12.5233,55.653
57080,12.5232,55.653
57081,12.5231,55.653
57082,12.523,55.653
57083,12.5214,55.653
57084,12.5205,55.6529
57085,12.5198,55.6529
57086,12.5197,55.6529
57089,12.5195,55.653
57090,12.5186,55.6534
57091,12.5184,55.6534
57092,12.5123,55.6558
57093,12.5164,55.6592
57094,12.5153,55.6595
57095,12.5225,55.6564
57096,12.5227,55.6547
57097,12.523,55.6535
57099,12.5218,55.6602
57100,12.522,55.6589
57101,12.5224,55.6565
57102,12.5228,55.6621
57103,12.5231,55.6607
57104,12.5235,55.659
57105,12.5239,55.657
57106,12.524,55.6566
57107,12.5239,55.6565
57108,12.5238,55.6565
57109,12.5226,55.6564
57110,12.5231,55.6529
57111,12.5233,55.6514
57112,12.5188,55.6615
59935,12.5144,55.6616
59938,12.5133,55.6615
59939,12.513,55.6615
59940,12.5128,55.6615
59945,12.5102,55.6614
67125,12.512,55.6614
67126,12.5117,55.6614
67129,12.5102,55.6613
69686,12.5565,55.6884
69687,12.5571,55.6881
70765,12.51,55.6613
70766,12.5088,55.6612
80299,12.5604,55.6948
80300,12.5599,55.6948
80301,12.5591,55.6949
80302,12.5588,55.6949
80303,12.5585,55.6949
80978,12.5603,55.6941
80979,12.5585,55.6941
81269,12.5872,55.7081
81270,12.5873,55.708
81271,12.5877,55.7081
81925,12.5586,55.6958
81926,12.5584,55.6941
81927,12.5583,55.6934
82201,12.5606,55.6955
82202,12.5604,55.6941
82203,12.5879,55.7073
82204,12.5879,55.7072
82205,12.588,55.7071
83021,12.5217,55.6547
83022,12.5233,55.6547
83094,12.5583,55.6939
83095,12.5578,55.6939
83096,12.5568,55.694
84932,12.5532,55.7062
84933,12.5528,55.7061
84964,12.5605,55.6955
84965,12.5586,55.6956
97486,12.4895,55.6867
98880,12.5304,55.6633
98881,12.5276,55.6632
98882,12.5246,55.6626
106483,12.5931,55.6602
106484,12.5924,55.6576
106485,12.5923,55.6571
106486,12.5929,55.6565
106487,12.594,55.6554
116894,12.5524,55.6855
116895,12.5532,55.6853
132642,12.5175,55.6987
132643,12.518,55.6985
132644,12.5182,55.6984
132645,12.519,55.6984
132646,12.5218,55.6981
132647,12.4912,55.6818
132648,12.4908,55.6825
132677,12.4896,55.6797
132678,12.4881,55.6818
132712,12.4881,55.6799
132713,12.4875,55.6811
132714,12.4871,55.6817
132987,12.4902,55.6804
132988,12.4893,55.6815
133029,12.4904,55.6808
133030,12.4894,55.6821
133126,12.4903,55.6824
133127,12.4846,55.6812
133192,12.5115,55.69
133193,12.5113,55.6902
133194,12.5113,55.6903
133196,12.5114,55.6903
133197,12.5143,55.6911
133198,12.5137,55.6917
133269,12.5115,55.692
133270,12.5105,55.6928
133271,12.5103,55.6929
133273,12.5089,55.6939
133344,12.509,55.6895
133345,12.5063,55.6921
133390,12.5106,55.6897
133391,12.5098,55.6905
133392,12.5091,55.6911
133393,12.5073,55.6928
133528,12.4865,55.6793
133529,12.4862,55.6805
133530,12.486,55.6806
133532,12.485,55.6804
133591,12.4866,55.6773
133592,12.4855,55.6779
133593,12.4839,55.6825
133608,12.5141,55.6919
133609,12.5098,55.6907
133648,12.5057,55.6892
133649,12.5045,55.6903
133723,12.5119,55.6932
133724,12.5117,55.6932
133725,12.5115,55.6931
133726,12.5114,55.6931
133728,12.5106,55.6929
133730,12.5105,55.6929
133733,12.5104,55.6929
133737,12.5102,55.6928
133738,12.5101,55.6928
133739,12.5098,55.6928
133741,12.5096,55.6928
133742,12.5093,55.6928
133743,12.5091,55.6928
133744,12.509,55.6928
133745,12.5088,55.6928
133746,12.5086,55.6928
133747,12.5083,55.6928
133748,12.5081,55.6928
133749,12.508,55.6928
133750,12.5078,55.6928
133751,12.5076,55.6928
133752,12.5075,55.6929
133753,12.4939,55.6831
133754,12.494,55.6831
133759,12.486,55.6815
133760,12.4854,55.6826
133844,12.4954,55.6723
133845,12.496,55.6701
133846,12.4965,55.6688
133885,12.4918,55.6727
133886,12.4918,55.6729
133887,12.4918,55.6732
133888,12.4918,55.6736
133889,12.4917,55.674
133890,12.4917,55.6742
133891,12.4916,55.6745
133892,12.4916,55.6748
133893,12.4914,55.6753
133894,12.4912,55.6757
133895,12.4911,55.6759
133896,12.491,55.6762
133897,12.4907,55.6766
133898,12.4907,55.6768
133899,12.4905,55.677
133900,12.4903,55.6773
133901,12.4901,55.6776
134015,12.4855,55.6728
134016,12.4855,55.673
134017,12.4855,55.6731
134018,12.4855,55.6735
134019,12.4855,55.6738
134020,12.4854,55.6741
134216,12.4888,55.6734
134217,12.4903,55.6734
134218,12.4903,55.6738
134219,12.4902,55.6742
134220,12.4901,55.6745
134221,12.4899,55.6751
134222,12.4897,55.6755
134223,12.4895,55.676
134224,12.4892,55.6765
134225,12.4879,55.6762
134254,12.4924,55.6718
134255,12.4928,55.6696
134261,12.4884,55.6733
134262,12.487,55.6733
134263,12.487,55.6736
134264,12.4869,55.674
134265,12.4868,55.6743
134266,12.4868,55.6745
134267,12.4867,55.6748
134268,12.4865,55.6751
134269,12.4864,55.6753
134270,12.4863,55.6755
134271,12.4861,55.6758
134272,12.4875,55.6761
134273,12.4845,55.6741
134274,12.4854,55.6742
134296,12.4855,55.6725
134297,12.4848,55.6717
134353,12.4925,55.6749
134354,12.492,55.6775
134355,12.4919,55.678
134359,12.4906,55.6811
134360,12.4898,55.6823
134426,12.4855,55.6787
134427,12.4881,55.6798
134523,12.4941,55.6693
134524,12.4944,55.6694
134525,12.4948,55.6695
134526,12.4952,55.6696
134527,12.4954,55.6697
134528,12.4956,55.6698
134529,12.4959,55.6699
134553,12.4927,55.6722
134554,12.4906,55.6704
134563,12.4894,55.6719
134564,12.4894,55.6724
134724,12.4902,55.6705
134725,12.4896,55.6708
134726,12.4891,55.6713
134727,12.4889,55.6715
134728,12.4887,55.6718
134729,12.4887,55.672
134730,12.4886,55.6724
134776,12.5128,55.6954
134777,12.5133,55.6949
134778,12.5138,55.6943
134779,12.5146,55.6934
134780,12.5147,55.6933
134782,12.515,55.6932
134783,12.5151,55.6931
134784,12.5153,55.693
134785,12.5155,55.693
134786,12.5156,55.6929
134787,12.5158,55.6929
134788,12.5159,55.6928
134789,12.5161,55.6927
134790,12.5164,55.6925
134791,12.5167,55.6923
134792,12.5172,55.6919
134893,12.5227,55.6981
134894,12.5223,55.6982
134937,12.518,55.6961
134938,12.5181,55.6956
134940,12.5182,55.6955
134942,12.5183,55.6955
134943,12.5184,55.6954
134944,12.5191,55.6952
134971,12.5052,55.6914
134972,12.5044,55.6921
134973,12.5041,55.6924
134983,12.5194,55.6962
134984,12.5195,55.696
134986,12.5196,55.6959
134987,12.5198,55.6958
134988,12.5207,55.6955
135140,12.5253,55.697
135141,12.5248,55.6974
135142,12.5235,55.6984
135143,12.5229,55.6989
135144,12.5224,55.6993
135145,12.5213,55.7002
135146,12.5212,55.7003
135147,12.5208,55.7006
135148,12.5203,55.7011
135149,12.5202,55.7012
135150,12.5197,55.7016
135266,12.5117,55.6959
135267,12.5118,55.6958
135268,12.5221,55.6966
135269,12.5222,55.6969
135270,12.5223,55.6971
135271,12.5224,55.6973
135272,12.5225,55.6975
135273,12.5228,55.6978
135274,12.5231,55.6981
135275,12.5234,55.6983
135450,12.5248,55.6967
135451,12.5194,55.6963
135452,12.5174,55.6962
135453,12.5166,55.6962
135454,12.515,55.696
135455,12.5141,55.6958
135456,12.5118,55.6953
135496,12.5124,55.6956
135497,12.5121,55.6957
135647,12.4951,55.691
135648,12.4948,55.6911
135650,12.4947,55.6912
135651,12.4935,55.6918
135652,12.4928,55.6922
135653,12.4927,55.6923
135654,12.4925,55.6924
135655,12.4924,55.6924
135656,12.4923,55.6925
135657,12.4922,55.6926
135658,12.492,55.6928
135661,12.4918,55.693
135662,12.4916,55.6932
135663,12.4973,55.6896
135664,12.4969,55.6899
135665,12.4966,55.6901
135666,12.4964,55.6902
135667,12.496,55.6905
135668,12.4957,55.6906
135669,12.4954,55.6908
135670,12.4952,55.6909
135679,12.493,55.6912
135680,12.492,55.6911
135698,12.503,55.6917
135700,12.5021,55.6925
135701,12.5043,55.6905
135702,12.5032,55.6915
135729,12.4921,55.6926
135730,12.4914,55.6925
135813,12.51,55.6947
135814,12.5078,55.6936
135815,12.5068,55.6933
135829,12.5073,55.6893
135830,12.5054,55.6912
135868,12.4931,55.6913
135869,12.4941,55.6914
135939,12.4963,55.6915
135940,12.4941,55.6936
136011,12.4956,55.6921
136012,12.4948,55.6919
136013,12.4947,55.6919
136014,12.4946,55.6919
136015,12.4936,55.6924
136016,12.4933,55.6926
136017,12.4931,55.6928
136049,12.5033,55.6896
136050,12.5016,55.6912
136051,12.5002,55.6926
136069,12.5022,55.6889
136070,12.5005,55.6905
136071,12.5003,55.6907
136072,12.5,55.6909
136073,12.4994,55.6915
136074,12.4993,55.6916
136075,12.499,55.6918
136076,12.4988,55.6921
136077,12.4978,55.693
136174,12.4938,55.6938
136175,12.4917,55.6934
136273,12.506,55.6923
136274,12.5057,55.6926
136275,12.5064,55.6931
136276,12.5055,55.6928
136277,12.505,55.6926
136278,12.504,55.6925
136279,12.502,55.6926
136280,12.4998,55.6928
136281,12.4983,55.6931
136282,12.4962,55.6935
136283,12.4945,55.6938
136284,12.4944,55.6932
136285,12.4922,55.6928
136314,12.4888,55.6714
136315,12.4881,55.6709
136329,12.4909,55.6815
136331,12.5102,55.6564
136332,12.5101,55.656
136372,12.509,55.6564
136373,12.5091,55.6568
136387,12.5103,55.6571
136388,12.5091,55.6574
136422,12.6341,55.6577
136423,12.6343,55.6574
136424,12.6345,55.6571
136436,12.5114,55.6569
136437,12.5123,55.6567
136447,12.5119,55.656
136448,12.5116,55.6561
136449,12.5089,55.657
136457,12.5116,55.6576
136458,12.5124,55.6573
136459,12.5919,55.6492
136460,12.5912,55.6492
136461,12.5909,55.6492
136462,12.5895,55.6492
136463,12.589,55.6492
136464,12.5883,55.6492
136533,12.5105,55.6572
136534,12.5101,55.6579
136602,12.4999,55.6601
136603,12.5012,55.6595
136604,12.5029,55.6589
136605,12.5038,55.6587
136606,12.5078,55.6573
136607,12.5262,55.6988
136608,12.526,55.699
136609,12.5256,55.6993
136610,12.5251,55.6997
136611,12.5335,55.6978
136612,12.535,55.6999
136614,12.5351,55.7001
136615,12.5352,55.7002
136616,12.5357,55.7008
136617,12.536,55.7012
136619,12.5025,55.6614
136620,12.5025,55.6623
136621,12.5026,55.6635
136622,12.5259,55.703
136623,12.5207,55.7012
136632,12.5283,55.7037
136633,12.5272,55.7028
136649,12.5238,55.6987
136650,12.5252,55.7
136651,12.5268,55.7013
136652,12.5279,55.7023
136653,12.5285,55.7013
136654,12.5302,55.703
136655,12.5301,55.7002
136656,12.5322,55.7022
136657,12.504,55.6607
136658,12.5041,55.6606
136660,12.5044,55.6605
136661,12.5045,55.6605
136662,12.5047,55.6606
136663,12.5046,55.6608
136664,12.5293,55.7008
136665,12.5312,55.7026
136666,12.4995,55.6602
136667,12.4978,55.661
136668,12.4972,55.6612
136669,12.4965,55.6615
136670,12.4958,55.6619
136671,12.4955,55.6621
136672,12.4952,55.6624
136673,12.495,55.6625
136674,12.4949,55.6627
136675,12.4948,55.6629
136676,12.4947,55.663
136677,12.4946,55.6633
136678,12.4946,55.6637
136679,12.4946,55.6639
136681,12.4947,55.6639
136682,12.4948,55.6639
136683,12.4949,55.6639
136684,12.4959,55.6639
136687,12.5264,55.6975
136688,12.5244,55.6991
136689,12.5266,55.6968
136691,12.5271,55.6968
136692,12.5288,55.6968
136694,12.5291,55.6968
136695,12.5297,55.6968
136696,12.5301,55.6968
136697,12.5311,55.6968
136698,12.5321,55.6968
136707,12.5346,55.7015
136708,12.5323,55.6985
136709,12.5287,55.6997
136710,12.5254,55.6984
136713,12.6273,55.6604
136714,12.6292,55.6569
136715,12.6292,55.6568
136718,12.5048,55.6613
136719,12.505,55.6615
136720,12.5053,55.6617
